600.0,300.0
700.0,450.0
750.0,525.0
775.0,562.5
587.5,281.25
293.75,440.625
146.875,520.3125
273.4375,260.15625
336.71875,130.078125
568.359375,365.0390625
484.1796875,182.51953125
242.08984375,391.259765625
121.044921875,495.6298828125
260.5224609375,247.81494140625
530.26123046875,423.907470703125
665.130615234375,511.9537353515625
532.5653076171875,255.97686767578125
466.28265380859375,127.98843383789062
233.14132690429688,363.9942169189453
516.5706634521484,481.99710845947266
458.2853317260742,240.99855422973633
629.1426658630371,420.49927711486816
714.5713329315186,510.2496385574341
757.2856664657593,555.124819278717
578.6428332328796,277.5624096393585
489.3214166164398,138.78120481967926
444.6607083082199,69.39060240983963
422.33035415410995,34.695301204919815
211.16517707705498,317.3476506024599
305.5825885385275,158.67382530122995
152.79129426926374,379.336912650615
276.3956471346319,189.6684563253075
138.19782356731594,394.83422816265374
69.09891178365797,497.4171140813269
234.54945589182898,248.70855704066344
517.2747279459145,424.3542785203317
658.6373639729572,512.1771392601659
329.3186819864786,556.0885696300829
564.6593409932393,578.0442848150415
282.32967049661966,589.0221424075207
141.16483524830983,594.5110712037604
70.58241762415491,597.2555356018802
35.29120881207746,598.6277678009401
217.64560440603873,299.31388390047005
308.82280220301936,149.65694195023502
154.41140110150968,374.8284709751175
277.20570055075484,187.41423548755876
338.6028502753774,93.70711774377938
569.3014251376887,346.8535588718897
284.65071256884437,473.4267794359448
342.3253562844222,236.7133897179724
171.1626781422111,418.3566948589862
485.58133907110556,509.1783474294931
442.79066953555275,254.58917371474655
621.3953347677764,427.29458685737325
510.6976673838882,213.64729342868662
455.3488336919441,106.82364671434331
427.674416845972,53.411823357171656
413.837208422986,26.705911678585828
406.918604211493,13.352955839292914
203.4593021057465,306.67647791964646
301.72965105287324,153.33823895982323
350.8648255264366,76.66911947991161
375.4324127632183,38.33455973995581
587.7162063816091,319.1672798699779
493.85810319080457,159.58363993498895
646.9290515954023,379.79181996749446
723.4645257977011,489.89590998374723
561.7322628988505,244.94795499187362
280.86613144942527,422.4739774959368
140.43306572471263,511.23698874796844
270.2165328623563,255.61849437398422
135.10826643117815,427.80924718699214
467.5541332155891,513.9046235934961
633.7770666077945,556.9523117967481
516.8885333038972,278.47615589837403
658.4442666519486,439.238077949187
529.2221333259743,219.6190389745935
464.6110666629871,109.80951948729675
432.30553333149356,54.90475974364838
416.15276666574675,27.45237987182419
208.07638333287338,313.7261899359121
504.03819166643666,456.86309496795604
452.01909583321833,228.43154748397802
426.00954791660916,114.21577374198901
413.00477395830455,57.107886870994506
206.50238697915228,328.5539434354973
503.25119348957617,464.27697171774867
251.62559674478808,532.1384858588743
325.812798372394,266.06924292943717
162.906399186197,433.0346214647186
481.4531995930985,516.5173107323593
640.7265997965492,558.2586553661797
720.3632998982746,579.1293276830899
560.1816499491373,289.5646638415449
680.0908249745687,444.78233192077244
740.0454124872844,522.3911659603862
370.0227062436422,561.1955829801931
185.0113531218211,580.5977914900966
492.50567656091056,590.2988957450483
246.25283828045528,595.1494478725242
123.12641914022764,597.5747239362621
461.5632095701138,598.7873619681311
430.7816047850569,299.39368098406555
215.39080239252846,449.6968404920328
